Tags	Asker Reputation	Asker Id	User type	Profile Image	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	Question Id	link	Title	Answerer reputation	Answerer Id	Answerer user_type	Answerer accept rate	Answerer profile_image	Answerer Name	Answerer link	Is Accepted	Answerer score	last_activity_date	last_edit_date	creation_date	Answer_id	Question_id 
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	118809	59303	moderator	84	https://i.stack.imgur.com/gIt1g.png?s=128&g=1	ChrisF	https://stackoverflow.com/users/59303/chrisf	True	114	1573033596	1573033596	1242042682	847761	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	28	4033794	registered	N/A	https://lh3.googleusercontent.com/-yydS0ksWnmk/AAAAAAAAAAI/AAAAAAABxqo/VFOEXYcthbc/photo.jpg?sz=128	Bjorn	https://stackoverflow.com/users/4033794/bjorn	False	0	1545059121	N/A	1545059121	53817880	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	11613	92371	registered	77	https://www.gravatar.com/avatar/79b6a457022b4f21fb8b5e65a4bd5327?s=128&d=identicon&r=PG	RandomEngy	https://stackoverflow.com/users/92371/randomengy	False	41	1537481083	1537481083	1268107672	2406604	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	21	9038080	registered	N/A	https://www.gravatar.com/avatar/0d8a91107841a7743df29b4b7b539ba9?s=128&d=identicon&r=PG&f=1	Markus	https://stackoverflow.com/users/9038080/markus	False	0	1519037906	N/A	1519037906	48864640	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	9920	353147	registered	84	https://www.gravatar.com/avatar/4f7a352399b2992fa77cf542fc8ef57a?s=128&d=identicon&r=PG	Chuck Savage	https://stackoverflow.com/users/353147/chuck-savage	False	0	1508577903	N/A	1508577903	46861847	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	135	3480261	registered	N/A	https://i.stack.imgur.com/rWTpK.png?s=128&g=1	Tempeck	https://stackoverflow.com/users/3480261/tempeck	False	0	1501844419	1501844419	1501843945	45504951	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	1419	204692	registered	61	https://www.gravatar.com/avatar/ca2625eb8595ec5b3e3c23e20b63eceb?s=128&d=identicon&r=PG	anakic	https://stackoverflow.com/users/204692/anakic	False	3	1501776871	1501776871	1465484729	37729725	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	245479	98713	registered	93	https://www.gravatar.com/avatar/f4acdb91aba11ddf8f03d4b12453f3d5?s=128&d=identicon&r=PG	Thomas Levesque	https://stackoverflow.com/users/98713/thomas-levesque	False	71	1418129407	1418129407	1242044149	847828	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	15284	175308	registered	71	https://www.gravatar.com/avatar/6af0ffeed2e80f09043ab79dbe42b0ab?s=128&d=identicon&r=PG	tster	https://stackoverflow.com/users/175308/tster	False	1	1361054793	N/A	1361054793	14915959	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	640	1140388	registered	100	https://www.gravatar.com/avatar/f1983f744e39419f4d3ca44aa52fba60?s=128&d=identicon&r=PG&f=1	Alexandru Dicu	https://stackoverflow.com/users/1140388/alexandru-dicu	False	3	1348743854	N/A	1348743854	12619900	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	3393	319711	registered	N/A	https://www.gravatar.com/avatar/34117a1e7436f79376314cfd545b8f01?s=128&d=identicon&r=PG	Erik Vullings	https://stackoverflow.com/users/319711/erik-vullings	False	4	1335127117	N/A	1335127117	10271913	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	7327	11249	registered	51	https://i.stack.imgur.com/B11BF.jpg?s=128&g=1	paul	https://stackoverflow.com/users/11249/paul	False	0	1329403449	N/A	1329403449	9313271	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	2652	661761	registered	N/A	https://www.gravatar.com/avatar/914f57e3756ceb4b5b2d6b3095f1257f?s=128&d=identicon&r=PG	Lance Cleveland	https://stackoverflow.com/users/661761/lance-cleveland	False	27	1304562455	N/A	1304562455	5891996	847752
['c#', '.net', 'wpf', 'windows']	2111	447105	registered	https://www.gravatar.com/avatar/2f545612c319938a67d76d922c10a194?s=128&d=identicon&r=PG	Daniil Harik	https://stackoverflow.com/users/447105/daniil-harik	True	38199	14	87	1573033596	1242042577	847752	https://stackoverflow.com/questions/847752/net-wpf-remember-window-size-between-sessions	.NET WPF Remember window size between sessions	26047	3857	registered	100	https://i.stack.imgur.com/TOHg8.jpg?s=128&g=1	Andy	https://stackoverflow.com/users/3857/andy	False	33	1242048667	N/A	1242048667	848106	847752
['c#', '.net', 'wpf', 'user-interface', 'windows-10']	2224	1699169	registered	https://www.gravatar.com/avatar/478f3879809f23a46057c87a21afe168?s=128&d=identicon&r=PG	Kishor	https://stackoverflow.com/users/1699169/kishor	True	14864	2	14	1573033062	1446796886	33562034	https://stackoverflow.com/questions/33562034/develop-wpf-app-like-windows-10-setting-app	Develop WPF App like Windows 10 Setting App	31	10753720	registered	N/A	https://www.gravatar.com/avatar/d620e0ad0142cf9ed16eac7fa976d0a1?s=128&d=identicon&r=PG&f=1	DrDynamic	https://stackoverflow.com/users/10753720/drdynamic	False	3	1573033062	1573033062	1544086395	53647684	33562034
['c#', '.net', 'wpf', 'user-interface', 'windows-10']	2224	1699169	registered	https://www.gravatar.com/avatar/478f3879809f23a46057c87a21afe168?s=128&d=identicon&r=PG	Kishor	https://stackoverflow.com/users/1699169/kishor	True	14864	2	14	1573033062	1446796886	33562034	https://stackoverflow.com/questions/33562034/develop-wpf-app-like-windows-10-setting-app	Develop WPF App like Windows 10 Setting App	9070	318501	registered	100	https://www.gravatar.com/avatar/6d6325cdea3fc36f7493916e04467dbd?s=128&d=identicon&r=PG	Bart	https://stackoverflow.com/users/318501/bart	False	16	1446800288	N/A	1446800288	33562932	33562034
['c#', '.net', 'winforms', 'sockets']	233	1280984	registered	https://www.gravatar.com/avatar/f54642035c6cbca54fa5e496f412385c?s=128&d=identicon&r=PG	Iposify	https://stackoverflow.com/users/1280984/iposify	True	144522	5	35	1573032758	1334616242	10182751	https://stackoverflow.com/questions/10182751/server-client-send-receive-simple-text	Server Client send/receive simple text	11	8588804	registered	N/A	https://lh6.googleusercontent.com/-FAoHAdU9TJg/AAAAAAAAAAI/AAAAAAAAZ6o/vD4QtPhkquU/photo.jpg?sz=128	Jarda Šitina	https://stackoverflow.com/users/8588804/jarda-%c5%a0itina	False	-1	1573032758	1573032758	1505076171	46145394	10182751
['c#', '.net', 'winforms', 'sockets']	233	1280984	registered	https://www.gravatar.com/avatar/f54642035c6cbca54fa5e496f412385c?s=128&d=identicon&r=PG	Iposify	https://stackoverflow.com/users/1280984/iposify	True	144522	5	35	1573032758	1334616242	10182751	https://stackoverflow.com/questions/10182751/server-client-send-receive-simple-text	Server Client send/receive simple text	39	6788654	registered	N/A	https://www.gravatar.com/avatar/6523242feb585ad22fb941994742f91b?s=128&d=identicon&r=PG&f=1	EghbalMohammadi	https://stackoverflow.com/users/6788654/eghbalmohammadi	False	0	1540726184	1540726184	1540725830	53030960	10182751
['c#', '.net', 'winforms', 'sockets']	233	1280984	registered	https://www.gravatar.com/avatar/f54642035c6cbca54fa5e496f412385c?s=128&d=identicon&r=PG	Iposify	https://stackoverflow.com/users/1280984/iposify	True	144522	5	35	1573032758	1334616242	10182751	https://stackoverflow.com/questions/10182751/server-client-send-receive-simple-text	Server Client send/receive simple text	11	8588804	registered	N/A	https://lh6.googleusercontent.com/-FAoHAdU9TJg/AAAAAAAAAAI/AAAAAAAAZ6o/vD4QtPhkquU/photo.jpg?sz=128	Jarda Šitina	https://stackoverflow.com/users/8588804/jarda-%c5%a0itina	False	-2	1530109617	1530109617	1505076413	46145422	10182751
['c#', '.net', 'winforms', 'sockets']	233	1280984	registered	https://www.gravatar.com/avatar/f54642035c6cbca54fa5e496f412385c?s=128&d=identicon&r=PG	Iposify	https://stackoverflow.com/users/1280984/iposify	True	144522	5	35	1573032758	1334616242	10182751	https://stackoverflow.com/questions/10182751/server-client-send-receive-simple-text	Server Client send/receive simple text	322	6025744	registered	N/A	https://lh6.googleusercontent.com/-Mic7a3lEvnI/AAAAAAAAAAI/AAAAAAAAIZQ/nZeiWFiXPq8/photo.jpg?sz=128	Rahul Somasundaram	https://stackoverflow.com/users/6025744/rahul-somasundaram	False	8	1522402898	N/A	1522402898	49572016	10182751
['c#', '.net', 'winforms', 'sockets']	233	1280984	registered	https://www.gravatar.com/avatar/f54642035c6cbca54fa5e496f412385c?s=128&d=identicon&r=PG	Iposify	https://stackoverflow.com/users/1280984/iposify	True	144522	5	35	1573032758	1334616242	10182751	https://stackoverflow.com/questions/10182751/server-client-send-receive-simple-text	Server Client send/receive simple text	2527	1060928	registered	40	https://www.gravatar.com/avatar/c2e335ee9dcf0401cce759414cb0c58e?s=128&d=identicon&r=PG	Nudier Mena	https://stackoverflow.com/users/1060928/nudier-mena	True	83	1361464252	1361464252	1334617543	10182935	10182751
['c#', '.net', 'reflection']	8427	118584	registered	https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=128&d=identicon&r=PG	Kris-I	https://stackoverflow.com/users/118584/kris-i	True	102682	6	72	1573032710	1363011979	15341028	https://stackoverflow.com/questions/15341028/check-if-a-property-exists-in-a-class	Check if a property exists in a class	3491	833921	registered	77	https://www.gravatar.com/avatar/39a165e5128531baa4710b962bf46b64?s=128&d=identicon&r=PG	Stachu	https://stackoverflow.com/users/833921/stachu	False	19	1536169963	1536169963	1387378816	20661481	15341028
['c#', '.net', 'reflection']	8427	118584	registered	https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=128&d=identicon&r=PG	Kris-I	https://stackoverflow.com/users/118584/kris-i	True	102682	6	72	1573032710	1363011979	15341028	https://stackoverflow.com/questions/15341028/check-if-a-property-exists-in-a-class	Check if a property exists in a class	29	8125742	registered	N/A	https://www.gravatar.com/avatar/0ebdd3cd8729b6b173fcd1b59a0a9776?s=128&d=identicon&r=PG&f=1	C Gil	https://stackoverflow.com/users/8125742/c-gil	False	0	1523277407	N/A	1523277407	49733148	15341028
['c#', '.net', 'reflection']	8427	118584	registered	https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=128&d=identicon&r=PG	Kris-I	https://stackoverflow.com/users/118584/kris-i	True	102682	6	72	1573032710	1363011979	15341028	https://stackoverflow.com/questions/15341028/check-if-a-property-exists-in-a-class	Check if a property exists in a class	3273	7199922	registered	62	https://i.stack.imgur.com/ih0Gk.jpg?s=128&g=1	Tadej	https://stackoverflow.com/users/7199922/tadej	False	1	1495005601	N/A	1495005601	44018117	15341028
['c#', '.net', 'reflection']	8427	118584	registered	https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=128&d=identicon&r=PG	Kris-I	https://stackoverflow.com/users/118584/kris-i	True	102682	6	72	1573032710	1363011979	15341028	https://stackoverflow.com/questions/15341028/check-if-a-property-exists-in-a-class	Check if a property exists in a class	1271	947530	registered	100	https://i.stack.imgur.com/GWk8C.jpg?s=128&g=1	Ben	https://stackoverflow.com/users/947530/ben	False	0	1429716391	N/A	1429716391	29802160	15341028
['c#', '.net', 'reflection']	8427	118584	registered	https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=128&d=identicon&r=PG	Kris-I	https://stackoverflow.com/users/118584/kris-i	True	102682	6	72	1573032710	1363011979	15341028	https://stackoverflow.com/questions/15341028/check-if-a-property-exists-in-a-class	Check if a property exists in a class	13028	1663919	registered	N/A	https://www.gravatar.com/avatar/e0abe37f1cd26ea99091568cf4edf448?s=128&d=identicon&r=PG	Zdeslav Vojkovic	https://stackoverflow.com/users/1663919/zdeslav-vojkovic	False	2	1363013583	1363013583	1363012153	15341095	15341028
['c#', '.net', 'reflection']	8427	118584	registered	https://www.gravatar.com/avatar/89d52b51651acec30d586289a917c523?s=128&d=identicon&r=PG	Kris-I	https://stackoverflow.com/users/118584/kris-i	True	102682	6	72	1573032710	1363011979	15341028	https://stackoverflow.com/questions/15341028/check-if-a-property-exists-in-a-class	Check if a property exists in a class	100739	219661	registered	82	https://www.gravatar.com/avatar/74a47a4e97bae5982d32950f4af2f5d5?s=128&d=identicon&r=PG&f=1	Jamiec	https://stackoverflow.com/users/219661/jamiec	True	100	1363012965	1363012965	1363012394	15341181	15341028
['c#', '.net', 'multithreading', 'ftp', 'ftpwebrequest']	11	12326334	registered	https://www.gravatar.com/avatar/52073cb88e1a25a9f6621a816fc5e44f?s=128&d=identicon&r=PG&f=1	Vishnu	https://stackoverflow.com/users/12326334/vishnu	True	45	2	1	1573031171	1572960840	58712466	https://stackoverflow.com/questions/58712466/download-single-file-from-ftp-server-in-chunks-in-multiple-threads-using-c	Download single file from FTP server in chunks in multiple threads using C#	105745	850848	registered	80	https://www.gravatar.com/avatar/c287735beca76400cb9b6d08bf591cb9?s=128&d=identicon&r=PG	Martin Prikryl	https://stackoverflow.com/users/850848/martin-prikryl	True	0	1573031171	1573031171	1573030864	58726400	58712466
['c#', '.net', 'multithreading', 'ftp', 'ftpwebrequest']	11	12326334	registered	https://www.gravatar.com/avatar/52073cb88e1a25a9f6621a816fc5e44f?s=128&d=identicon&r=PG&f=1	Vishnu	https://stackoverflow.com/users/12326334/vishnu	True	45	2	1	1573031171	1572960840	58712466	https://stackoverflow.com/questions/58712466/download-single-file-from-ftp-server-in-chunks-in-multiple-threads-using-c	Download single file from FTP server in chunks in multiple threads using C#	4870	3346583	registered	N/A	https://www.gravatar.com/avatar/3a1c10fae65fb338a8d62f4ba464a6db?s=128&d=identicon&r=PG&f=1	Christopher	https://stackoverflow.com/users/3346583/christopher	False	1	1572965332	N/A	1572965332	58713847	58712466
['c#', '.net', 'multithreading', '.net-core', 'task']	292	11272124	registered	https://www.gravatar.com/avatar/c710af17c950504375b53e22c894fedc?s=128&d=identicon&r=PG&f=1	SpiritBob	https://stackoverflow.com/users/11272124/spiritbob	True	199	2	5	1573030954	1572510546	58639368	https://stackoverflow.com/questions/58639368/how-does-using-await-differ-from-using-continuewith-when-processing-async-tasks	How does using await differ from using ContinueWith when processing async tasks?	6779	800524	registered	N/A	https://www.gravatar.com/avatar/02839e8311c198171b66b57d1d0cc023?s=128&d=identicon&r=PG	acelent	https://stackoverflow.com/users/800524/acelent	False	4	1572994814	1572994814	1572895289	58699806	58639368
['c#', '.net', 'multithreading', '.net-core', 'task']	292	11272124	registered	https://www.gravatar.com/avatar/c710af17c950504375b53e22c894fedc?s=128&d=identicon&r=PG&f=1	SpiritBob	https://stackoverflow.com/users/11272124/spiritbob	True	199	2	5	1573030954	1572510546	58639368	https://stackoverflow.com/questions/58639368/how-does-using-await-differ-from-using-continuewith-when-processing-async-tasks	How does using await differ from using ContinueWith when processing async tasks?	3780	11178549	registered	N/A	https://i.stack.imgur.com/jloxR.png?s=128&g=1	Theodor Zoulias	https://stackoverflow.com/users/11178549/theodor-zoulias	False	1	1572937387	1572937387	1572515306	58640577	58639368
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	3215	12031933	registered	N/A	https://i.stack.imgur.com/TkXU7.jpg?s=128&g=1	Olivier Rogier	https://stackoverflow.com/users/12031933/olivier-rogier	False	0	1573030860	N/A	1573030860	58726397	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	169	3417858	registered	N/A	https://www.gravatar.com/avatar/b0f3d4cebf32d5d4bbc5d6069624a55c?s=128&d=identicon&r=PG&f=1	Chronos	https://stackoverflow.com/users/3417858/chronos	False	0	1523448534	N/A	1523448534	49774756	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	367613	3832970	registered	N/A	https://www.gravatar.com/avatar/64323e6cf08401474da3bf770ea13b58?s=128&d=identicon&r=PG&f=1	Wiktor Stribiżew	https://stackoverflow.com/users/3832970/wiktor-stribi%c5%bcew	False	2	1508282793	N/A	1508282793	46800668	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	231	1292530	registered	N/A	https://www.gravatar.com/avatar/96b76c89e1a72de4c862eeaa3adc64aa?s=128&d=identicon&r=PG	ttu	https://stackoverflow.com/users/1292530/ttu	False	18	1496411047	N/A	1496411047	44330437	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	47435	787016	registered	N/A	https://i.stack.imgur.com/EOk0j.png?s=128&g=1	Kirill Polishchuk	https://stackoverflow.com/users/787016/kirill-polishchuk	True	40	1351745245	1351745245	1351730153	13169408	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	1726	1484320	registered	N/A	https://www.gravatar.com/avatar/cb2fb355744c7c352ff6f73b89da452b?s=128&d=identicon&r=PG	Ichabod Clay	https://stackoverflow.com/users/1484320/ichabod-clay	False	0	1351733468	N/A	1351733468	13169802	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	1460	1414028	registered	93	https://www.gravatar.com/avatar/6c8ef36f633ab7e8d0043cb280bcc215?s=128&d=identicon&r=PG	Jason Renaldo	https://stackoverflow.com/users/1414028/jason-renaldo	False	3	1351730278	1351730278	1351730258	13169421	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	122047	91	moderator	91	https://www.gravatar.com/avatar/411cf599ae9fe1ef80d40644c83c0f78?s=128&d=identicon&r=PG	Michael Stum	https://stackoverflow.com/users/91/michael-stum	False	1	1351730203	N/A	1351730203	13169411	13169393
['c#', '.net', 'regex', 'parsing']	19114	314661	registered	https://www.gravatar.com/avatar/f79a7c15dc87e561b31bdc568eb13d29?s=128&d=identicon&r=PG&f=1	Maxim Gershkovich	https://stackoverflow.com/users/314661/maxim-gershkovich	True	14223	9	26	1573030860	1351730017	13169393	https://stackoverflow.com/questions/13169393/extract-number-at-end-of-string-in-c	Extract number at end of string in C#	23807	2975	registered	84	https://www.gravatar.com/avatar/99697456067f614849528136ec3639aa?s=128&d=identicon&r=PG	Glenn Slaven	https://stackoverflow.com/users/2975/glenn-slaven	False	2	1351730157	N/A	1351730157	13169409	13169393
['c#', '.net', '.net-core', 'quartz-scheduler', 'quartz.net']	935	1173307	registered	https://www.gravatar.com/avatar/661da69d4d513e5b58a94d670a136f5f?s=128&d=identicon&r=PG	pantonis	https://stackoverflow.com/users/1173307/pantonis	False	34	1	0	1573030183	1572939758	58706621	https://stackoverflow.com/questions/58706621/quartz-net-multithreading-and-thread-safety	Quartz.net multithreading and thread safety	5595	111604	registered	N/A	https://www.gravatar.com/avatar/2c4a43ecc6e45b94c9b1cc226db212d6?s=128&d=identicon&r=PG	Marko Lahma	https://stackoverflow.com/users/111604/marko-lahma	False	0	1573030183	1573030183	1572957842	58711645	58706621
['.net', 'azure', 'azure-data-factory']	3	12129199	registered	https://www.gravatar.com/avatar/a85b953885e33e8e61aa45efa1ad966c?s=128&d=identicon&r=PG&f=1	sabs773	https://stackoverflow.com/users/12129199/sabs773	False	58	1	0	1573028438	1572858557	58690138	https://stackoverflow.com/questions/58690138/implementation-of-webhook-in-azure-data-factory	Implementation of webhook in Azure Data Factory	13959	8198946	registered	N/A	https://i.stack.imgur.com/oRGKD.png?s=128&g=1	Jay Gong	https://stackoverflow.com/users/8198946/jay-gong	False	0	1573028438	1573028438	1572947025	58708524	58690138
['c#', '.net', 'class-library']	445	2560240	registered	https://www.gravatar.com/avatar/f6214ee889ef43997da6265056848db4?s=128&d=identicon&r=PG	HaDe	https://stackoverflow.com/users/2560240/hade	True	506230	7	78	1573027833	1375677042	18050615	https://stackoverflow.com/questions/18050615/how-to-open-dll-files-to-see-what-is-written-inside	How to open .dll files to see what is written inside?	358	5931106	registered	78	https://www.gravatar.com/avatar/e05ab3130d3714aef16aad967841b417?s=128&d=identicon&r=PG&f=1	Abhi	https://stackoverflow.com/users/5931106/abhi	False	22	1573027833	1573027833	1463803163	37358743	18050615
['c#', '.net', 'class-library']	445	2560240	registered	https://www.gravatar.com/avatar/f6214ee889ef43997da6265056848db4?s=128&d=identicon&r=PG	HaDe	https://stackoverflow.com/users/2560240/hade	True	506230	7	78	1573027833	1375677042	18050615	https://stackoverflow.com/questions/18050615/how-to-open-dll-files-to-see-what-is-written-inside	How to open .dll files to see what is written inside?	6944	46942	registered	63	https://www.gravatar.com/avatar/795f14ea5e619167ed546f7fd8d7bae1?s=128&d=identicon&r=PG	Peter Kellner	https://stackoverflow.com/users/46942/peter-kellner	True	98	1550888804	1550888804	1375677324	18050646	18050615
['c#', '.net', 'class-library']	445	2560240	registered	https://www.gravatar.com/avatar/f6214ee889ef43997da6265056848db4?s=128&d=identicon&r=PG	HaDe	https://stackoverflow.com/users/2560240/hade	True	506230	7	78	1573027833	1375677042	18050615	https://stackoverflow.com/questions/18050615/how-to-open-dll-files-to-see-what-is-written-inside	How to open .dll files to see what is written inside?	4769	103617	registered	81	https://www.gravatar.com/avatar/9ee916a09b2b65fbbf8e8c804e70625d?s=128&d=identicon&r=PG	Eric	https://stackoverflow.com/users/103617/eric	False	1	1536930972	N/A	1536930972	52332842	18050615
